1.0,0.01,15.0,99.13321458940109,-15.43634617800031
1.0,0.01,15.333333333333334,102.45096527820498,-16.554926294711997
1.0,0.01,15.666666666666666,105.86775646687778,-17.745383098993727
1.0,0.01,16.0,109.30019923694202,-18.980613010535436
1.0,0.01,16.333333333333332,112.74503026281789,-20.259924417262326
1.0,0.01,16.666666666666668,116.12401500281058,-21.55334625613641
1.0,0.01,17.0,119.57405066646734,-22.913370042199794
1.0,0.01,17.333333333333332,123.05348644754972,-24.325308658209675
1.0,0.01,17.666666666666668,126.44514240725489,-25.740603280879732
1.0,0.01,18.0,129.94067019113655,-27.23950669537426
1.0,0.03162277660168379,15.0,99.13321458940109,-15.43634617800031
1.0,0.03162277660168379,15.333333333333334,102.45096527820498,-16.554926294711997
1.0,0.03162277660168379,15.666666666666666,105.86775646687778,-17.745383098993727
1.0,0.03162277660168379,16.0,109.30019923694202,-18.980613010535436
1.0,0.03162277660168379,16.333333333333332,112.74503026281789,-20.259924417262326
1.0,0.03162277660168379,16.666666666666668,116.12401500281058,-21.55334625613641
1.0,0.03162277660168379,17.0,119.57405066646734,-22.913370042199794
1.0,0.03162277660168379,17.333333333333332,123.05348644754972,-24.325308658209675
1.0,0.03162277660168379,17.666666666666668,126.44514240725489,-25.740603280879732
1.0,0.03162277660168379,18.0,129.94067019113655,-27.23950669537426
1.0,0.1,15.0,99.13321458940109,-15.43634617800031
1.0,0.1,15.333333333333334,102.45096527820498,-16.554926294711997
1.0,0.1,15.666666666666666,105.86775646687778,-17.745383098993727
1.0,0.1,16.0,109.30019923694202,-18.980613010535436
1.0,0.1,16.333333333333332,112.74503026281789,-20.259924417262326
1.0,0.1,16.666666666666668,116.12401500281058,-21.55334625613641
1.0,0.1,17.0,119.57405066646734,-22.913370042199794
1.0,0.1,17.333333333333332,123.05348644754972,-24.325308658209675
1.0,0.1,17.666666666666668,126.44514240725489,-25.740603280879732
1.0,0.1,18.0,129.94067019113655,-27.23950669537426
1.0,0.31622776601683794,15.0,99.13321458940109,-15.43634617800031
1.0,0.31622776601683794,15.333333333333334,102.45096527820498,-16.554926294711997
1.0,0.31622776601683794,15.666666666666666,105.86775646687778,-17.745383098993727
1.0,0.31622776601683794,16.0,109.30019923694202,-18.980613010535436
1.0,0.31622776601683794,16.333333333333332,112.74503026281789,-20.259924417262326
1.0,0.31622776601683794,16.666666666666668,116.12401500281058,-21.55334625613641
1.0,0.31622776601683794,17.0,119.57405066646734,-22.913370042199794
1.0,0.31622776601683794,17.333333333333332,123.05348644754972,-24.325308658209675
1.0,0.31622776601683794,17.666666666666668,126.44514240725489,-25.740603280879732
1.0,0.31622776601683794,18.0,129.94067019113655,-27.23950669537426
1.0,1.0,15.0,99.13321458940109,-15.43634617800031
1.0,1.0,15.333333333333334,102.45096527820498,-16.554926294711997
1.0,1.0,15.666666666666666,105.86775646687778,-17.745383098993727
1.0,1.0,16.0,109.30019923694202,-18.980613010535436
1.0,1.0,16.333333333333332,112.74503026281789,-20.259924417262326
1.0,1.0,16.666666666666668,116.12401500281058,-21.55334625613641
1.0,1.0,17.0,119.57405066646734,-22.913370042199794
1.0,1.0,17.333333333333332,123.05348644754972,-24.325308658209675
1.0,1.0,17.666666666666668,126.44514240725489,-25.740603280879732
1.0,1.0,18.0,129.94067019113655,-27.23950669537426
1.394950793962421,0.01,15.0,57.4841656773829,-4.526667869151077
1.394950793962421,0.01,15.333333333333334,59.59278006903342,-4.939558902686863
1.394950793962421,0.01,15.666666666666666,61.74035554848306,-5.375366461994533
1.394950793962421,0.01,16.0,63.919023245247324,-5.83324765292048
1.394950793962421,0.01,16.333333333333332,66.05653447907576,-6.297909480999415
1.394950793962421,0.01,16.666666666666668,68.29628357723534,-6.8011933974368
1.394950793962421,0.01,17.0,70.54887911482537,-7.3242887653604125
1.394950793962421,0.01,17.333333333333332,72.83722052822628,-7.873064339542772
1.394950793962421,0.01,17.666666666666668,75.13876457668145,-8.4426741126505
1.394950793962421,0.01,18.0,77.3948170281047,-9.018222129128603
1.394950793962421,0.03162277660168379,15.0,57.4841656773829,-4.526667869151077
1.394950793962421,0.03162277660168379,15.333333333333334,59.59278006903342,-4.939558902686863
1.394950793962421,0.03162277660168379,15.666666666666666,61.74035554848306,-5.375366461994533
1.394950793962421,0.03162277660168379,16.0,63.919023245247324,-5.83324765292048
1.394950793962421,0.03162277660168379,16.333333333333332,66.05653447907576,-6.297909480999415
1.394950793962421,0.03162277660168379,16.666666666666668,68.29628357723534,-6.8011933974368
1.394950793962421,0.03162277660168379,17.0,70.54887911482537,-7.3242887653604125
1.394950793962421,0.03162277660168379,17.333333333333332,72.83722052822628,-7.873064339542772
1.394950793962421,0.03162277660168379,17.666666666666668,75.13876457668145,-8.4426741126505
1.394950793962421,0.03162277660168379,18.0,77.3948170281047,-9.018222129128603
1.394950793962421,0.1,15.0,57.4841656773829,-4.526667869151077
